"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 12- 21","10.6702","10.6358","10.7303","10.6164","","0.30%"
"2020- 12- 18","10.6386","10.6096","10.6533","10.5791","","0.38%"
"2020- 12- 17","10.5984","10.5717","10.6400","10.5484","","0.43%"
"2020- 12- 16","10.5532","10.5093","10.5939","10.4961","","0.44%"
"2020- 12- 15","10.5066","10.5082","10.5578","10.4795","","0.02%"
"2020- 12- 14","10.5042","10.4975","10.5479","10.4687","","0.11%"
"2020- 12- 11","10.4928","10.4336","10.5243","10.4197","","0.75%"
"2020- 12- 10","10.4149","10.4330","10.4555","10.3811","","-0.08%"
"2020- 12- 09","10.4229","10.4237","10.4448","10.3781","","0.09%"
"2020- 12- 08","10.4133","10.4206","10.4447","10.4045","","0.01%"
"2020- 12- 07","10.4126","10.4083","10.4413","10.3774","","0.08%"
"2020- 12- 04","10.4039","10.5182","10.5337","10.3938","","-1.06%"
"2020- 12- 03","10.5149","10.5364","10.5477","10.4578","","-0.17%"
"2020- 12- 02","10.5326","10.6037","10.6168","10.5183","","-0.60%"
"2020- 12- 01","10.5964","10.6422","10.6475","10.5871","","-0.37%"
"2020- 11- 30","10.6359","10.6195","10.6666","10.6006","","0.28%"
"2020- 11- 27","10.6063","10.6079","10.6362","10.5935","","0.05%"
"2020- 11- 26","10.6009","10.5905","10.6358","10.5721","","0.12%"
"2020- 11- 25","10.5878","10.6347","10.6416","10.5739","","-0.38%"
"2020- 11- 24","10.6284","10.6548","10.6597","10.6060","","-0.19%"
"2020- 11- 23","10.6485","10.7400","10.7526","10.6462","","-0.81%"
"2020- 11- 20","10.7351","10.7393","10.7726","10.7128","","0.02%"
"2020- 11- 19","10.7334","10.6574","10.7677","10.6489","","0.77%"
"2020- 11- 18","10.6516","10.6126","10.6767","10.6012","","0.43%"
"2020- 11- 17","10.6062","10.5872","10.6369","10.5653","","0.20%"
"2020- 11- 16","10.5846","10.5639","10.6236","10.5282","","0.01%"
"2020- 11- 13","10.5840","10.6056","10.6475","10.5541","","-0.18%"
"2020- 11- 12","10.6036","10.5520","10.6243","10.5371","","0.51%"
"2020- 11- 11","10.5500","10.6091","10.6237","10.5273","","-0.52%"
"2020- 11- 10","10.6054","10.6235","10.6606","10.5792","","-0.13%"
"2020- 11- 09","10.6193","10.8559","10.8728","10.5775","","-2.10%"
"2020- 11- 06","10.8474","10.8555","10.8935","10.8040","","0.00%"
"2020- 11- 05","10.8470","10.8004","10.8721","10.7708","","0.57%"
"2020- 11- 04","10.7857","10.8287","10.9096","10.7612","","-0.37%"
"2020- 11- 03","10.8260","10.8219","10.8614","10.7913","","0.09%"
"2020- 11- 02","10.8168","10.8689","10.8773","10.8069","","-0.38%"
"2020- 10- 30","10.8578","10.8059","10.8945","10.7843","","0.54%"
"2020- 10- 29","10.7995","10.8820","10.9087","10.8019","","-0.73%"
"2020- 10- 28","10.8793","10.8142","10.9188","10.7866","","0.63%"
"2020- 10- 27","10.8110","10.8027","10.8201","10.7415","","0.09%"
"2020- 10- 26","10.8016","10.7733","10.8180","10.7458","","0.28%"
"2020- 10- 23","10.7711","10.8265","10.8553","10.7612","","-0.47%"
"2020- 10- 22","10.8225","10.8336","10.8659","10.8105","","-0.04%"
"2020- 10- 21","10.8273","10.7945","10.8503","10.7398","","0.36%"
"2020- 10- 20","10.7884","10.8176","10.8287","10.7739","","-0.21%"
"2020- 10- 19","10.8114","10.8374","10.8539","10.7931","","-0.19%"
"2020- 10- 16","10.8320","10.8599","10.9054","10.8197","","-0.23%"
"2020- 10- 15","10.8575","10.9117","10.9254","10.8457","","-0.45%"
"2020- 10- 14","10.9064","10.8896","10.9267","10.8340","","0.19%"
"2020- 10- 13","10.8854","10.9034","10.9354","10.8492","","-0.11%"
"2020- 10- 12","10.8971","10.8193","10.9215","10.8005","","0.65%"
"2020- 10- 09","10.8267","10.8575","10.8818","10.7954","","-0.26%"
"2020- 10- 08","10.8544","10.9222","10.9352","10.8505","","-0.59%"
"2020- 10- 07","10.9186","11.0273","11.0436","10.9065","","-0.93%"
"2020- 10- 06","11.0210","10.9452","11.0515","10.9348","","0.72%"
"2020- 10- 05","10.9420","11.0770","11.0780","10.9378","","-1.18%"
"2020- 10- 02","11.0724","11.0216","11.1263","11.0082","","0.49%"
"2020- 10- 01","11.0180","11.0440","11.0552","10.9937","","-0.21%"
"2020- 09- 30","11.0414","11.0626","11.1018","11.0286","","-0.17%"
"2020- 09- 29","11.0602","11.0644","11.1100","11.0395","","0.02%"
"2020- 09- 28","11.0581","11.1306","11.1547","11.0569","","-0.53%"
"2020- 09- 25","11.1173","11.0952","11.1632","11.0764","","0.26%"
"2020- 09- 24","11.0889","11.1095","11.1631","11.0725","","-0.16%"
"2020- 09- 23","11.1067","11.0892","11.1256","11.0491","","0.16%"
"2020- 09- 22","11.0894","11.1308","11.1522","11.0642","","-0.26%"
"2020- 09- 21","11.1180","11.1542","11.2045","11.0853","","-0.16%"
"2020- 09- 18","11.1359","11.1677","11.1822","11.0656","","-0.23%"
"2020- 09- 17","11.1618","11.1764","11.2239","11.1572","","-0.11%"
"2020- 09- 16","11.1745","11.1937","11.2247","11.1295","","-0.14%"
"2020- 09- 15","11.1900","11.1789","11.2053","11.1357","","0.15%"
"2020- 09- 14","11.1737","11.1901","11.2034","11.1462","","-0.11%"
"2020- 09- 11","11.1865","11.1952","11.2120","11.1610","","-0.07%"
"2020- 09- 10","11.1938","11.1589","11.2080","11.1420","","0.34%"
"2020- 09- 09","11.1562","11.2259","11.2505","11.1440","","-0.60%"
"2020- 09- 08","11.2231","11.1743","11.2386","11.1597","","0.46%"
"2020- 09- 07","11.1712","11.1732","11.1979","11.1496","","-0.02%"
"2020- 09- 04","11.1735","11.2253","11.2473","11.1692","","-0.40%"
"2020- 09- 03","11.2182","11.2034","11.2423","11.1579","","0.18%"
"2020- 09- 02","11.1981","11.1883","11.2207","11.1632","","0.10%"
"2020- 09- 01","11.1867","11.2183","11.2317","11.1641","","-0.26%"
"2020- 08- 31","11.2154","11.2060","11.2529","11.1583","","0.11%"
"2020- 08- 28","11.2032","11.1440","11.2359","11.0637","","0.56%"
"2020- 08- 27","11.1413","11.1783","11.2206","11.1260","","-0.29%"
"2020- 08- 26","11.1735","11.1631","11.1901","11.1291","","0.14%"
"2020- 08- 25","11.1583","11.2190","11.2296","11.1386","","-0.49%"
"2020- 08- 24","11.2138","11.2617","11.2745","11.2086","","-0.44%"
"2020- 08- 21","11.2628","11.2054","11.2823","11.1914","","0.56%"
"2020- 08- 20","11.2005","11.1412","11.2395","11.1355","","0.59%"
"2020- 08- 19","11.1348","11.2268","11.2630","11.1364","","-0.75%"
"2020- 08- 18","11.2189","11.1711","11.2593","11.1592","","0.53%"
"2020- 08- 17","11.1601","11.1328","11.1853","11.1108","","0.25%"
"2020- 08- 14","11.1324","11.0834","11.1528","11.0674","","0.47%"
"2020- 08- 13","11.0802","11.0748","11.1150","11.0625","","0.13%"
"2020- 08- 12","11.0655","11.1383","11.1531","11.0620","","-0.60%"
"2020- 08- 11","11.1326","11.1937","11.2058","11.0986","","-0.49%"
"2020- 08- 10","11.1879","11.2234","11.2389","11.1790","","-0.29%"
"2020- 08- 07","11.2203","11.2174","11.2627","11.2024","","0.08%"
"2020- 08- 06","11.2116","11.2349","11.2622","11.2029","","-0.18%"
"2020- 08- 05","11.2315","11.2875","11.3031","11.2017","","-0.47%"
"2020- 08- 04","11.2843","11.2567","11.3128","11.2273","","0.27%"
"2020- 08- 03","11.2540","11.2801","11.3180","11.2297","","-0.17%"
"2020- 07- 31","11.2730","11.3595","11.4237","11.2537","","-0.74%"
"2020- 07- 30","11.3568","11.3424","11.4014","11.3061","","0.16%"
"2020- 07- 29","11.3389","11.4145","11.4234","11.3355","","-0.64%"
"2020- 07- 28","11.4115","11.3506","11.4281","11.3009","","0.58%"
"2020- 07- 27","11.3453","11.3385","11.3826","11.2943","","0.24%"
"2020- 07- 24","11.3178","11.2473","11.3925","11.2375","","0.68%"
"2020- 07- 23","11.2411","11.1742","11.2723","11.1561","","0.62%"
"2020- 07- 22","11.1723","11.1828","11.2220","11.1525","","-0.05%"
"2020- 07- 21","11.1780","11.1978","11.2145","11.1362","","-0.15%"
"2020- 07- 20","11.1951","11.2408","11.2521","11.1868","","-0.44%"
"2020- 07- 17","11.2450","11.2354","11.2631","11.2066","","0.10%"
"2020- 07- 16","11.2333","11.2311","11.2960","11.2119","","0.07%"
"2020- 07- 15","11.2259","11.2360","11.2641","11.1748","","-0.07%"
"2020- 07- 14","11.2334","11.2207","11.2751","11.2126","","0.16%"
"2020- 07- 13","11.2150","11.2308","11.2533","11.1819","","-0.11%"
"2020- 07- 10","11.2273","11.1664","11.2795","11.1541","","0.58%"
"2020- 07- 09","11.1627","11.1195","11.1809","11.1039","","0.45%"
"2020- 07- 08","11.1126","11.1313","11.1437","11.0870","","-0.15%"
"2020- 07- 07","11.1295","11.1027","11.1369","11.0760","","0.27%"
"2020- 07- 06","11.1000","11.1570","11.1622","11.0751","","-0.46%"
"2020- 07- 03","11.1508","11.1563","11.1858","11.1386","","0.01%"
"2020- 07- 02","11.1501","11.1809","11.2139","11.1257","","-0.25%"
"2020- 07- 01","11.1779","11.1125","11.2149","11.0843","","0.61%"
"2020- 06- 30","11.1096","11.1524","11.1866","11.0934","","-0.33%"
"2020- 06- 29","11.1467","11.2295","11.2514","11.1274","","-0.70%"
"2020- 06- 26","11.2253","11.2124","11.2450","11.1697","","0.10%"
"2020- 06- 25","11.2136","11.2681","11.2965","11.2021","","-0.46%"
"2020- 06- 24","11.2651","11.3449","11.3603","11.2445","","-0.60%"
"2020- 06- 23","11.3334","11.3162","11.3955","11.2654","","0.18%"
"2020- 06- 22","11.3135","11.3371","11.3792","11.3038","","-0.20%"
"2020- 06- 19","11.3361","11.3352","11.3572","11.2801","","0.03%"
"2020- 06- 18","11.3328","11.3596","11.4108","11.2821","","-0.22%"
"2020- 06- 17","11.3579","11.2944","11.3713","11.2750","","0.62%"
"2020- 06- 16","11.2882","11.2605","11.3252","11.1956","","0.25%"
"2020- 06- 15","11.2601","11.2151","11.3595","11.1896","","0.44%"
"2020- 06- 12","11.2104","11.2878","11.3429","11.1660","","-0.67%"
"2020- 06- 11","11.2857","11.1180","11.3129","11.1051","","1.53%"
"2020- 06- 10","11.1153","11.1247","11.1379","11.0576","","-0.06%"
"2020- 06- 09","11.1220","11.0278","11.1454","11.0143","","0.90%"
"2020- 06- 08","11.0231","10.9596","11.0658","10.9396","","0.51%"
"2020- 06- 05","10.9673","11.1470","11.1655","10.9372","","-1.60%"
"2020- 06- 04","11.1452","11.1657","11.2212","11.1216","","-0.16%"
"2020- 06- 03","11.1633","11.2268","11.2382","11.1483","","-0.52%"
"2020- 06- 02","11.2211","11.3677","11.3989","11.1960","","-1.27%"
"2020- 06- 01","11.3654","11.4317","11.4477","11.3588","","-0.48%"
"2020- 05- 29","11.4207","11.5010","11.5638","11.4021","","-0.66%"
"2020- 05- 28","11.4967","11.4946","11.5270","11.4564","","0.03%"
"2020- 05- 27","11.4935","11.4463","11.5097","11.4366","","0.44%"
"2020- 05- 26","11.4428","11.5218","11.5396","11.4199","","-0.63%"
"2020- 05- 25","11.5155","11.5319","11.5611","11.4850","","-0.08%"
"2020- 05- 22","11.5243","11.4595","11.5689","11.4522","","0.58%"
"2020- 05- 21","11.4577","11.4150","11.4720","11.3962","","0.40%"
"2020- 05- 20","11.4121","11.3753","11.4504","11.3428","","0.36%"
"2020- 05- 19","11.3714","11.4143","11.4292","11.3256","","-0.37%"
"2020- 05- 18","11.4135","11.5160","11.5222","11.4037","","-0.88%"
"2020- 05- 15","11.5151","11.4450","11.5497","11.4218","","0.67%"
"2020- 05- 14","11.4387","11.4688","11.5468","11.4295","","-0.24%"
"2020- 05- 13","11.4665","11.4502","11.4829","11.4168","","0.17%"
"2020- 05- 12","11.4468","11.3610","11.4575","11.3535","","0.80%"
"2020- 05- 11","11.3558","11.4390","11.4498","11.3453","","-0.67%"
"2020- 05- 08","11.4328","11.4796","11.4873","11.4136","","-0.35%"
"2020- 05- 07","11.4733","11.5880","11.5989","11.4501","","-0.85%"
"2020- 05- 06","11.5715","11.4736","11.5951","11.4614","","0.92%"
"2020- 05- 05","11.4657","11.4683","11.4867","11.4257","","-0.01%"
"2020- 05- 04","11.4663","11.4667","11.5299","11.4412","","0.10%"
"2020- 05- 01","11.4551","11.3257","11.4863","11.3006","","1.24%"
"2020- 04- 30","11.3147","11.3490","11.3729","11.2734","","-0.28%"
"2020- 04- 29","11.3463","11.4321","11.4599","11.3490","","-0.70%"
"2020- 04- 28","11.4259","11.4008","11.4495","11.3834","","0.28%"
"2020- 04- 27","11.3944","11.4490","11.4893","11.3787","","-0.43%"
"2020- 04- 24","11.4436","11.4647","11.5063","11.4396","","-0.13%"
"2020- 04- 23","11.4584","11.4534","11.4796","11.3875","","0.11%"
"2020- 04- 22","11.4461","11.4415","11.5083","11.4078","","0.10%"
"2020- 04- 21","11.4348","11.3414","11.5481","11.3249","","0.84%"
"2020- 04- 20","11.3395","11.2986","11.3475","11.2680","","0.27%"
"2020- 04- 17","11.3086","11.3841","11.3952","11.2711","","-0.65%"
"2020- 04- 16","11.3822","11.3944","11.4437","11.3499","","-0.09%"
"2020- 04- 15","11.3924","11.3090","11.4145","11.2879","","0.75%"
"2020- 04- 14","11.3071","11.2824","11.3463","11.2648","","0.27%"
"2020- 04- 13","11.2762","11.1682","11.3296","11.1682","","0.99%"
"2020- 04- 10","11.1659","11.1585","11.2107","11.1285","","0.07%"
"2020- 04- 09","11.1584","11.1763","11.2257","11.1173","","-0.11%"
"2020- 04- 08","11.1702","11.1799","11.2612","11.1519","","-0.01%"
"2020- 04- 07","11.1718","11.2121","11.2660","11.0836","","-0.33%"
"2020- 04- 06","11.2092","11.4059","11.4154","11.2049","","-1.59%"
"2020- 04- 03","11.3902","11.3779","11.4538","11.3296","","0.16%"
"2020- 04- 02","11.3717","11.5396","11.5885","11.3681","","-1.40%"
"2020- 04- 01","11.5328","11.3329","11.5856","11.2924","","1.82%"
"2020- 03- 31","11.3267","11.3543","11.3618","11.2259","","-0.22%"
"2020- 03- 30","11.3519","11.2295","11.4532","11.2272","","1.06%"
"2020- 03- 27","11.2327","11.0717","11.3427","11.0589","","1.51%"
"2020- 03- 26","11.0656","11.0876","11.1838","11.0484","","-0.09%"
"2020- 03- 25","11.0761","11.0965","11.1568","11.0124","","-0.09%"
"2020- 03- 24","11.0860","11.4463","11.4917","11.0604","","-3.10%"
"2020- 03- 23","11.4403","11.3023","11.6414","11.2795","","1.07%"
"2020- 03- 20","11.3187","11.3663","11.4362","11.2157","","-0.36%"
"2020- 03- 19","11.3597","11.6262","11.8826","11.3246","","-2.28%"
"2020- 03- 18","11.6242","11.5128","11.7732","11.4514","","0.98%"
"2020- 03- 17","11.5109","11.6457","11.7313","11.4883","","-1.10%"
"2020- 03- 16","11.6393","11.2269","11.6990","11.2269","","3.72%"
"2020- 03- 13","11.2218","11.5744","11.7076","11.1716","","-2.99%"
"2020- 03- 12","11.5680","11.4081","11.6791","11.3617","","1.43%"
"2020- 03- 11","11.4045","11.2239","11.5013","11.2197","","1.64%"
"2020- 03- 10","11.2209","11.7331","11.7712","11.1924","","-4.35%"
"2020- 03- 09","11.7308","11.3322","11.8724","11.3300","","3.95%"
"2020- 03- 06","11.2855","11.1979","11.3591","11.1780","","0.80%"
"2020- 03- 05","11.1964","11.0213","11.2295","10.9866","","1.64%"
"2020- 03- 04","11.0156","11.0245","11.1032","10.9724","","-0.02%"
"2020- 03- 03","11.0173","10.9838","11.1073","10.9473","","0.33%"
"2020- 03- 02","10.9814","11.1767","11.2230","10.9635","","-1.09%"
"2020- 02- 28","11.1027","11.0651","11.2243","11.0506","","0.36%"
"2020- 02- 27","11.0631","10.9831","11.0784","10.9410","","0.77%"
"2020- 02- 26","10.9781","11.0349","11.0750","10.9661","","-0.46%"
"2020- 02- 25","11.0283","11.0118","11.0783","10.8893","","0.18%"
"2020- 02- 24","11.0085","10.8165","11.0517","10.7991","","1.79%"
"2020- 02- 21","10.8146","10.7488","10.8949","10.7246","","0.67%"
"2020- 02- 20","10.7429","10.7126","10.8144","10.7065","","0.34%"
"2020- 02- 19","10.7066","10.8405","10.8667","10.6861","","-1.21%"
"2020- 02- 18","10.8377","10.7877","10.8713","10.7803","","0.48%"
"2020- 02- 17","10.7858","10.7808","10.7934","10.7358","","0.13%"
"2020- 02- 14","10.7722","10.7871","10.8046","10.7482","","-0.05%"
"2020- 02- 13","10.7775","10.7146","10.8013","10.7077","","0.68%"
"2020- 02- 12","10.7050","10.7688","10.7847","10.6983","","-0.49%"
"2020- 02- 11","10.7582","10.8237","10.8299","10.7378","","-0.51%"
"2020- 02- 10","10.8131","10.8631","10.8966","10.7921","","-0.39%"
"2020- 02- 07","10.8555","10.7849","10.9188","10.7738","","0.74%"
"2020- 02- 06","10.7753","10.7854","10.7967","10.7088","","0.00%"
"2020- 02- 05","10.7748","10.8094","10.9024","10.7499","","-0.22%"
"2020- 02- 04","10.7988","10.9564","11.0021","10.8020","","-1.34%"
"2020- 02- 03","10.9456","11.0322","11.0562","10.9473","","-0.70%"
"2020- 01- 31","11.0227","10.9085","11.0619","10.8507","","1.15%"
"2020- 01- 30","10.8978","10.8223","10.9900","10.8044","","0.80%"
"2020- 01- 29","10.8116","10.7757","10.8287","10.7510","","0.38%"
"2020- 01- 28","10.7705","10.8150","10.8617","10.7725","","-0.32%"
"2020- 01- 27","10.8053","10.7313","10.8360","10.7238","","0.99%"
"2020- 01- 24","10.6991","10.6812","10.7253","10.6400","","0.26%"
"2020- 01- 23","10.6716","10.6132","10.7105","10.5998","","0.65%"
"2020- 01- 22","10.6032","10.6486","10.6549","10.5603","","-0.33%"
"2020- 01- 21","10.6380","10.5243","10.6644","10.5080","","1.17%"
"2020- 01- 20","10.5147","10.5439","10.5554","10.4898","","-0.18%"
"2020- 01- 17","10.5332","10.5392","10.5510","10.4902","","0.06%"
"2020- 01- 16","10.5267","10.5456","10.5723","10.5112","","-0.08%"
"2020- 01- 15","10.5351","10.5306","10.5829","10.5142","","0.14%"
"2020- 01- 14","10.5200","10.5052","10.5515","10.4415","","0.24%"
"2020- 01- 13","10.4952","10.5857","10.5895","10.5002","","-0.76%"
"2020- 01- 10","10.5760","10.5896","10.6301","10.5560","","-0.03%"
"2020- 01- 09","10.5790","10.6511","10.6652","10.5716","","-0.65%"
"2020- 01- 08","10.6482","10.7762","10.9550","10.6316","","-1.09%"
"2020- 01- 07","10.7655","10.7738","10.7850","10.7224","","-0.01%"
"2020- 01- 06","10.7661","10.7954","10.8637","10.7599","","-0.09%"
"2020- 01- 03","10.7756","10.6650","10.8286","10.6521","","1.09%"
"2020- 01- 02","10.6590","10.6253","10.7133","10.6094","","0.41%"
"2020- 01- 01","10.6156","10.6335","10.6369","10.6157","","-0.07%"
"2019- 12- 31","10.6229","10.6357","10.6665","10.6153","","-0.02%"
"2019- 12- 30","10.6251","10.6031","10.6454","10.5741","","0.33%"
"2019- 12- 27","10.5898","10.6013","10.6222","10.5782","","-0.01%"
"2019- 12- 26","10.5910","10.6146","10.6293","10.5850","","-0.13%"
"2019- 12- 25","10.6050","10.6329","10.6386","10.5724","","-0.20%"
"2019- 12- 24","10.6263","10.6402","10.6593","10.6072","","-0.04%"
"2019- 12- 23","10.6301","10.5974","10.6505","10.5843","","0.39%"
"2019- 12- 20","10.5892","10.6366","10.6661","10.5830","","-0.35%"
"2019- 12- 19","10.6260","10.6496","10.6764","10.6081","","-0.22%"
"2019- 12- 18","10.6497","10.6334","10.6883","10.6128","","0.25%"
"2019- 12- 17","10.6233","10.6706","10.6843","10.6096","","-0.34%"
"2019- 12- 16","10.6600","10.7540","10.7668","10.6457","","-0.81%"
"2019- 12- 13","10.7466","10.7299","10.7942","10.6588","","0.26%"
"2019- 12- 12","10.7188","10.9586","10.9880","10.7027","","-2.09%"
"2019- 12- 11","10.9479","10.9511","11.0011","10.9331","","0.06%"
"2019- 12- 10","10.9409","10.9666","10.9965","10.9420","","-0.14%"
"2019- 12- 09","10.9565","10.9142","10.9962","10.9142","","0.39%"
"2019- 12- 06","10.9143","10.9316","10.9759","10.9054","","-0.07%"
"2019- 12- 05","10.9214","10.9431","10.9639","10.9025","","-0.17%"
"2019- 12- 04","10.9400","10.9546","11.0212","10.9264","","-0.06%"
"2019- 12- 03","10.9467","10.8792","10.9972","10.8428","","0.72%"
"2019- 12- 02","10.8685","10.7883","10.8897","10.7359","","0.81%"
"2019- 11- 29","10.7807","10.7640","10.8045","10.7491","","0.23%"
"2019- 11- 28","10.7559","10.7442","10.7955","10.7343","","0.21%"
"2019- 11- 27","10.7336","10.7599","10.7992","10.7294","","-0.15%"
"2019- 11- 26","10.7502","10.7772","10.8221","10.7176","","-0.16%"
"2019- 11- 25","10.7675","10.8700","10.8700","10.7634","","-0.78%"
"2019- 11- 22","10.8524","10.8327","10.8748","10.8128","","0.24%"
"2019- 11- 21","10.8269","10.7795","10.8715","10.7756","","0.54%"
"2019- 11- 20","10.7688","10.7637","10.8156","10.7521","","0.15%"
"2019- 11- 19","10.7530","10.7406","10.7896","10.7101","","0.22%"
"2019- 11- 18","10.7299","10.6929","10.7580","10.6764","","0.38%"
"2019- 11- 15","10.6891","10.7844","10.7920","10.6849","","-0.77%"
"2019- 11- 14","10.7717","10.7641","10.8327","10.7351","","0.11%"
"2019- 11- 13","10.7597","10.7007","10.8024","10.6863","","0.65%"
"2019- 11- 12","10.6900","10.6859","10.7108","10.6153","","0.13%"
"2019- 11- 11","10.6762","10.6118","10.7149","10.6023","","0.71%"
"2019- 11- 08","10.6012","10.5720","10.6299","10.5461","","0.38%"
"2019- 11- 07","10.5609","10.6591","10.6915","10.5305","","-0.81%"
"2019- 11- 06","10.6469","10.5979","10.6791","10.5862","","0.55%"
"2019- 11- 05","10.5883","10.7111","10.7148","10.5843","","-1.12%"
"2019- 11- 04","10.7081","10.7667","10.7677","10.6919","","-0.52%"
"2019- 11- 01","10.7640","10.8321","10.8467","10.7508","","-0.53%"
"2019- 10- 31","10.8213","10.7071","10.8499","10.6673","","1.17%"
"2019- 10- 30","10.6964","10.7227","10.7518","10.6960","","-0.22%"
"2019- 10- 29","10.7198","10.7256","10.7387","10.6671","","0.04%"
"2019- 10- 28","10.7150","10.7838","10.7850","10.7133","","-0.61%"
"2019- 10- 25","10.7808","10.8200","10.8319","10.7697","","-0.35%"
"2019- 10- 24","10.8186","10.7702","10.8314","10.7462","","0.55%"
"2019- 10- 23","10.7595","10.8134","10.8660","10.7637","","-0.40%"
"2019- 10- 22","10.8027","10.7959","10.8240","10.7584","","0.09%"
"2019- 10- 21","10.7929","10.8680","10.8959","10.7594","","-0.64%"
"2019- 10- 18","10.8623","10.8505","10.8973","10.8453","","0.16%"
"2019- 10- 17","10.8447","10.9084","10.9340","10.7938","","-0.48%"
"2019- 10- 16","10.8972","10.8849","10.9615","10.8740","","0.13%"
"2019- 10- 15","10.8826","10.9295","10.9733","10.8753","","-0.32%"
"2019- 10- 14","10.9177","10.9233","10.9821","10.8959","","0.11%"
"2019- 10- 11","10.9055","11.0243","11.0545","10.8470","","-0.99%"
"2019- 10- 10","11.0145","11.1515","11.2111","11.0122","","-1.13%"
"2019- 10- 09","11.1406","11.2062","11.2204","11.1280","","-0.49%"
"2019- 10- 08","11.1953","11.1593","11.2281","11.1018","","0.42%"
"2019- 10- 07","11.1484","11.1472","11.2235","11.1234","","0.10%"
"2019- 10- 04","11.1373","11.2416","11.2617","11.1468","","-0.83%"
"2019- 10- 03","11.2306","11.2462","11.2942","11.2163","","-0.05%"
"2019- 10- 02","11.2358","11.1698","11.2672","11.1403","","0.71%"
"2019- 10- 01","11.1568","11.0945","11.1832","11.0475","","0.65%"
"2019- 09- 30","11.0842","11.1470","11.1554","11.0820","","-0.45%"
"2019- 09- 27","11.1347","11.1325","11.1690","11.0697","","0.12%"
"2019- 09- 26","11.1216","11.1327","11.1811","11.1140","","0.00%"
"2019- 09- 25","11.1218","11.1664","11.2111","11.1185","","-0.30%"
"2019- 09- 24","11.1555","11.1110","11.1920","11.0744","","0.49%"
"2019- 09- 23","11.1012","11.1056","11.1699","11.0484","","0.10%"
"2019- 09- 20","11.0906","11.0665","11.1097","10.9910","","0.32%"
"2019- 09- 19","11.0557","10.9882","11.1016","10.9741","","0.71%"
"2019- 09- 18","10.9775","10.9827","11.0271","10.9740","","0.05%"
"2019- 09- 17","10.9720","10.9587","11.0192","10.9432","","0.22%"
"2019- 09- 16","10.9479","10.9583","11.0255","10.9309","","0.40%"
"2019- 09- 13","10.9040","10.9389","10.9494","10.8757","","-0.21%"
"2019- 09- 12","10.9271","11.0427","11.0525","10.9074","","-0.95%"
"2019- 09- 11","11.0319","11.0792","11.0972","11.0217","","-0.40%"
"2019- 09- 10","11.0761","11.1234","11.1322","11.0613","","-0.33%"
"2019- 09- 09","11.1125","11.1673","11.1945","11.1129","","-0.29%"
"2019- 09- 06","11.1453","11.2043","11.2168","11.1187","","-0.45%"
"2019- 09- 05","11.1960","11.3254","11.3345","11.1597","","-1.02%"
"2019- 09- 04","11.3112","11.4361","11.4510","11.3148","","-0.99%"
"2019- 09- 03","11.4245","11.4354","11.4909","11.4064","","-0.01%"
"2019- 09- 02","11.4254","11.3935","11.4538","11.3815","","0.43%"
"2019- 08- 30","11.3760","11.3517","11.4036","11.3263","","0.31%"
"2019- 08- 29","11.3407","11.4326","11.4986","11.3241","","-0.71%"
"2019- 08- 28","11.4216","11.4696","11.5027","11.4161","","-0.32%"
"2019- 08- 27","11.4585","11.4264","11.4986","11.4149","","0.38%"
"2019- 08- 26","11.4154","11.5438","11.6351","11.4071","","-0.76%"
"2019- 08- 23","11.5031","11.3724","11.5639","11.3334","","1.25%"
"2019- 08- 22","11.3614","11.2773","11.4031","11.2727","","0.84%"
"2019- 08- 21","11.2663","11.3565","11.3786","11.2534","","-0.70%"
"2019- 08- 20","11.3460","11.3717","11.3935","11.3209","","-0.13%"
"2019- 08- 19","11.3607","11.3647","11.4092","11.3288","","0.10%"
"2019- 08- 16","11.3495","11.4331","11.4665","11.3294","","-0.63%"
"2019- 08- 15","11.4220","11.4901","11.5306","11.3714","","-0.50%"
"2019- 08- 14","11.4790","11.3040","11.5284","11.3022","","1.65%"
"2019- 08- 13","11.2930","11.5772","11.6461","11.2899","","-2.36%"
"2019- 08- 12","11.5661","11.5008","11.6145","11.4867","","0.74%"
"2019- 08- 09","11.4812","11.3890","11.5627","11.3828","","0.91%"
"2019- 08- 08","11.3779","11.4139","11.4686","11.3561","","-0.29%"
"2019- 08- 07","11.4110","11.3953","11.5563","11.3883","","0.23%"
"2019- 08- 06","11.3843","11.4997","11.5562","11.2977","","-0.90%"
"2019- 08- 05","11.4875","11.3019","11.5266","11.2778","","1.67%"
"2019- 08- 02","11.2983","11.1452","11.3398","11.1065","","1.47%"
"2019- 08- 01","11.1343","10.9266","11.1621","10.8573","","2.00%"
"2019- 07- 31","10.9159","10.8767","10.9377","10.8630","","0.38%"
"2019- 07- 30","10.8741","10.8812","10.8980","10.8455","","0.03%"
"2019- 07- 29","10.8705","10.8949","10.9250","10.8687","","-0.15%"
"2019- 07- 26","10.8864","10.9003","10.9205","10.8646","","-0.03%"
"2019- 07- 25","10.8896","10.8926","10.9423","10.8609","","0.07%"
"2019- 07- 24","10.8818","10.9022","10.9153","10.8737","","-0.08%"
"2019- 07- 23","10.8904","10.9096","10.9248","10.8863","","-0.08%"
"2019- 07- 22","10.8988","10.9116","10.9494","10.8853","","-0.08%"
"2019- 07- 19","10.9079","10.9305","10.9422","10.8766","","-0.11%"
